user_id,timestamp,dwell_mean,dwell_std,dwell_cv,flight_mean,flight_std,flight_cv,timing_entropy,total_duration,wpm,dg_th,dg_he,dg_qu,dg_br,dg_ow,dg_fo,dg_ju,dg_ov,dg_er,dg_la,dg_sp,tg_the,tg_bro,tg_own,tg_ove,tg_ver,kd_e,kd_o,kd_t,kd_h,kd_r,kd_u,kd_space,backspace_rate
user4,2026-02-27T20:52:06.482945,99.92,17.34,0.1735,359.6,211.15,0.5872,2.1391,15822.29,26.54,230.49,136.09,223.74,184.22,145.65,257.97,199.61,277.74,296.01,183.94,403.13,366.58,368.23,480.76,405.94,424.2,120.05,102.36,74.38,92.02,83.88,69.73,98.87,0.0286
user4,2026-02-27T20:52:22.318263,100.62,23.21,0.2306,331.43,182.6,0.551,2.518,13920.01,30.17,225.96,177.95,201.84,166.9,111.21,280.2,223.95,279.98,183.88,183.93,316.46,403.91,391.76,578.01,456.05,359.95,109.41,106.26,83.89,121.99,108.05,86.92,84.63,0.0
user4,2026-02-27T20:52:37.870387,103.06,19.6,0.1901,322.41,190.54,0.591,2.1246,13541.05,31.02,221.83,145.57,165.92,143.91,145.27,162.77,202.24,314.01,239.98,149.95,357.66,367.4,311.66,442.26,478.97,404.94,116.25,102.32,85.75,128.12,100.05,66.78,109.32,0.0
user4,2026-02-27T20:52:52.998767,103.13,20.11,0.195,311.48,183.57,0.5894,2.1209,13081.96,32.11,208.36,143.54,199.92,167.97,112.06,221.0,199.71,296.02,208.0,121.2,316.56,351.9,390.18,407.98,440.18,352.17,127.74,100.07,95.3,131.12,99.15,76.18,94.31,0.0
user4,2026-02-27T20:53:10.173463,106.84,20.27,0.1897,337.58,159.62,0.4728,2.4604,14178.26,29.62,208.58,159.48,223.78,184.02,223.96,239.96,222.93,407.86,240.98,167.94,347.52,368.06,482.07,621.74,575.99,409.11,112.04,115.34,88.2,119.42,119.35,76.01,97.24,0.0
user4,2026-02-27T20:53:26.653852,103.08,21.77,0.2112,340.77,208.44,0.6117,2.1794,14312.2,29.35,241.01,146.96,201.91,221.91,130.59,862.01,223.94,330.12,264.01,167.77,308.51,387.97,502.89,415.02,494.83,428.72,114.82,102.32,99.99,131.03,104.15,74.95,90.41,0.0
user4,2026-02-27T20:53:44.987838,102.07,19.91,0.195,348.33,223.9,0.6428,1.9051,16022.97,27.71,219.95,127.46,224.98,160.69,272.99,199.93,183.72,288.05,167.2,127.74,360.86,347.42,0.0,536.97,392.73,271.88,116.95,94.15,99.22,111.52,99.67,74.4,99.7,0.0541
user4,2026-02-27T20:54:01.087914,105.74,21.18,0.2003,344.19,190.13,0.5524,2.1161,14456.01,29.05,199.98,127.5,221.68,183.75,152.78,222.96,183.93,294.0,247.21,167.93,505.12,327.48,424.13,775.59,398.71,351.93,122.6,117.39,87.64,107.53,96.24,75.89,104.56,0.0
user4,2026-02-27T20:54:17.626922,107.61,16.4,0.1524,353.57,181.53,0.5134,2.3084,14849.97,28.28,229.32,135.46,190.96,170.92,122.98,205.96,199.7,317.98,257.0,167.72,452.15,364.78,455.94,536.03,461.92,400.94,119.44,99.46,87.68,106.53,109.92,83.96,103.41,0.0
user4,2026-02-27T20:54:35.058687,106.24,22.31,0.21,371.02,263.86,0.7112,1.6736,15582.99,26.95,229.95,145.05,201.3,184.02,318.2,263.96,205.07,272.05,205.98,167.96,434.45,374.99,482.05,1070.35,434.27,368.2,123.95,103.46,85.76,115.76,100.0,83.36,99.89,0.0
user4,2026-02-27T20:54:50.543001,109.7,24.4,0.2224,318.86,157.19,0.493,2.6108,13392.31,31.36,240.07,116.51,239.99,151.98,192.04,268.95,177.93,311.93,224.01,161.95,349.53,356.59,407.99,545.01,439.85,351.93,129.66,119.97,99.12,107.96,95.99,94.86,98.97,0.0
user4,2026-02-27T20:55:08.903336,109.09,23.63,0.2166,386.9,289.52,0.7483,1.3487,16249.75,25.85,215.88,137.07,206.75,200.98,167.96,344.07,223.92,333.01,224.04,126.92,460.94,352.96,519.77,848.25,460.93,351.96,130.04,119.01,83.91,108.1,107.5,76.01,90.66,0.0
user4,2026-02-27T20:55:29.814133,115.62,23.68,0.2048,368.57,236.19,0.6408,1.9958,15479.91,27.13,231.88,128.47,208.09,184.19,152.8,242.1,175.99,313.03,183.2,113.05,686.51,360.34,448.19,488.02,400.72,270.9,114.08,125.46,99.97,120.14,108.07,108.01,114.62,0.0
user4,2026-02-27T20:55:55.435386,112.49,20.4,0.1813,393.74,220.19,0.5592,2.3951,16536.93,25.4,219.73,148.57,223.92,223.7,167.97,240.22,200.21,328.04,240.08,205.84,619.39,368.29,487.93,594.04,455.94,367.98,109.06,101.97,95.96,128.23,120.12,99.42,128.24,0.0
user4,2026-02-27T20:56:13.607981,105.98,20.94,0.1976,380.38,215.78,0.5673,2.0507,15976.02,26.29,257.45,202.49,336.9,239.91,129.15,239.99,199.72,295.84,279.98,165.96,525.86,459.94,463.77,463.87,439.86,424.0,117.37,111.89,87.86,118.53,100.05,63.36,96.9,0.0
user4,2026-02-27T20:56:31.509184,109.18,21.48,0.1968,373.26,211.33,0.5662,2.0409,15676.92,26.79,226.94,164.83,223.76,245.93,185.04,255.99,222.99,352.01,280.02,144.94,545.34,391.77,492.94,488.01,479.92,407.93,113.73,121.75,82.46,115.36,115.55,95.86,100.13,0.0
user4,2026-02-27T20:56:49.798790,112.42,22.1,0.1966,371.81,198.89,0.5349,2.432,15615.96,26.9,247.87,205.08,191.18,168.0,128.06,217.29,199.93,352.01,199.76,163.21,587.59,452.95,431.99,407.99,614.95,462.71,114.04,129.45,87.98,140.12,116.16,83.06,101.13,0.0
user4,2026-02-27T20:57:08.087392,107.44,21.2,0.1973,388.2,253.45,0.6529,2.0625,16304.3,25.76,211.57,122.05,225.28,167.08,128.28,240.3,199.97,289.79,223.79,126.94,618.89,333.62,391.06,448.28,416.94,350.93,115.73,115.92,87.5,96.03,119.77,87.52,93.36,0.0
user4,2026-02-27T20:57:25.422033,103.29,19.85,0.1922,368.76,250.34,0.6789,1.8547,15488.0,27.12,189.09,147.42,168.22,167.71,112.02,207.11,177.92,272.25,223.06,125.98,566.19,336.51,447.97,464.95,378.2,329.01,113.64,106.24,75.9,110.87,107.62,95.02,95.16,0.0
user4,2026-02-27T20:57:59.175882,112.7,23.69,0.2102,352.15,179.83,0.5107,2.5847,14790.31,28.4,231.51,139.66,192.04,145.77,169.26,216.99,181.93,318.01,262.36,160.99,511.77,371.16,408.05,491.28,439.61,383.96,129.35,113.26,97.95,127.51,115.27,87.9,104.22,0.0
user4,2026-02-27T20:58:17.158231,108.57,20.94,0.1929,388.77,232.19,0.5972,2.1459,16328.29,25.72,218.93,156.73,149.18,217.93,175.19,313.95,176.95,295.31,245.06,183.93,650.55,375.66,400.71,511.26,441.24,390.99,116.02,124.59,83.14,120.26,119.44,95.54,96.01,0.0
user4,2026-02-27T20:58:38.095623,118.06,24.23,0.2053,387.38,220.04,0.568,1.9967,16269.95,25.81,227.08,160.02,223.99,208.15,168.66,280.22,243.19,311.71,280.02,285.96,611.25,387.1,510.32,487.89,439.92,408.22,127.87,125.36,82.99,128.03,122.95,118.54,102.57,0.0
user4,2026-02-27T20:58:59.684399,112.75,21.56,0.1912,384.76,204.05,0.5303,2.3797,16159.85,25.99,239.85,145.02,207.93,181.97,128.05,304.19,223.97,312.01,280.06,166.72,618.8,384.87,405.93,488.05,439.93,407.98,121.99,123.57,95.93,120.08,99.81,107.9,112.76,0.0
user4,2026-02-27T20:59:19.112821,100.23,22.86,0.2281,327.83,199.82,0.6095,2.1104,13768.91,30.5,219.82,156.1,186.93,184.04,134.74,166.06,181.24,296.01,202.04,103.69,470.75,375.92,385.93,886.09,384.9,290.92,119.73,103.59,95.97,108.15,106.45,66.4,96.44,0.0
user4,2026-02-27T20:59:34.901440,99.14,18.07,0.1823,335.8,181.79,0.5414,2.5305,14103.73,29.78,227.81,134.09,240.06,183.64,150.97,316.97,182.98,312.25,241.02,146.17,579.3,361.89,400.98,503.0,416.18,344.96,102.58,103.77,83.87,97.69,107.42,76.12,93.92,0.0
user4,2026-02-27T20:59:51.844832,98.84,17.39,0.176,353.91,220.81,0.6239,2.1431,14864.34,28.26,200.0,140.07,143.86,166.26,128.97,199.94,199.93,296.09,239.82,126.94,642.55,340.08,390.25,408.04,423.94,367.68,111.8,103.87,87.63,127.77,92.11,75.96,92.99,0.0
user4,2026-02-27T21:00:08.959563,98.39,21.84,0.2219,339.42,211.48,0.6231,2.0166,14255.7,29.46,213.55,130.78,202.95,183.93,128.95,221.2,176.18,289.95,224.04,160.13,591.69,344.33,388.91,427.0,400.18,334.28,127.68,106.34,71.93,118.39,106.44,74.34,82.82,0.0
user4,2026-02-27T21:00:29.790053,103.1,20.97,0.2034,415.26,299.85,0.7221,1.8831,18687.68,23.76,200.47,119.35,358.0,184.21,127.77,184.96,182.72,350.87,185.11,149.95,594.98,319.83,384.2,1264.05,476.95,311.18,119.82,106.82,87.39,107.05,95.37,75.98,94.32,0.0541
user4,2026-02-27T21:00:51.222926,111.32,34.24,0.3076,409.93,295.15,0.72,1.7906,18856.56,23.55,207.99,155.96,246.0,144.91,134.9,199.91,207.23,0.0,207.96,199.98,479.13,363.95,425.95,413.73,0.0,376.2,136.04,120.92,63.84,115.98,103.56,96.01,93.41,0.0541
user4,2026-02-27T21:01:10.971874,105.1,20.38,0.1939,335.29,156.84,0.4678,2.4851,14081.99,29.83,210.44,145.5,229.0,166.91,128.93,200.95,183.93,311.75,245.81,167.96,506.46,355.93,382.96,432.0,473.94,408.01,118.37,107.72,86.39,120.04,83.89,83.89,99.19,0.0
user4,2026-02-27T21:01:26.877552,101.09,19.39,0.1918,335.39,186.27,0.5554,2.2434,14086.29,29.82,200.26,126.88,167.93,199.71,87.91,184.25,183.98,312.02,224.2,167.94,516.38,327.13,423.93,424.06,418.78,330.96,129.71,96.21,75.29,106.74,98.63,91.97,93.73,0.0
user4,2026-02-27T21:01:42.838843,94.25,20.81,0.2208,340.21,206.01,0.6055,2.3183,14288.89,29.39,212.09,132.97,223.97,145.94,128.2,240.01,183.76,277.91,183.81,104.92,619.03,345.05,391.73,520.27,405.85,311.76,106.09,90.98,75.79,104.0,107.03,63.88,80.71,0.0
user4,2026-02-27T21:01:59.391211,97.5,23.47,0.2407,353.5,228.93,0.6476,2.0558,14846.97,28.29,210.26,122.2,184.93,127.58,87.87,199.98,183.2,255.98,184.02,184.22,613.68,332.45,327.88,367.89,375.94,303.99,118.65,106.15,74.43,88.16,83.93,63.44,92.73,0.0
user4,2026-02-27T21:02:19.115030,104.51,18.86,0.1805,364.72,240.61,0.6597,1.921,16047.87,26.92,187.9,135.97,205.99,143.91,152.21,223.94,175.96,0.0,199.74,150.97,604.47,323.87,343.7,504.26,0.0,343.69,112.07,101.64,71.74,116.09,108.06,87.9,106.15,0.0278
user4,2026-02-27T21:02:41.687722,106.22,22.4,0.2109,408.86,317.63,0.7769,1.8699,18807.58,23.61,211.81,128.28,202.94,166.97,133.96,199.79,159.97,520.0,239.81,127.96,607.41,340.1,329.93,468.79,671.94,391.75,127.9,117.34,83.83,116.09,96.0,74.54,100.47,0.0541
user4,2026-02-27T21:02:59.416507,112.61,22.39,0.1988,358.67,209.03,0.5828,2.3554,15063.99,27.88,200.51,139.3,223.99,183.92,86.9,247.96,175.74,335.99,263.06,126.95,659.21,339.81,425.03,422.67,448.89,375.97,111.79,120.23,95.98,115.33,108.02,75.63,126.62,0.0
user4,2026-02-27T21:03:15.667926,114.78,18.75,0.1633,345.91,214.67,0.6206,1.8734,14528.29,28.91,217.71,136.38,126.71,143.71,129.03,258.19,183.26,333.0,207.01,167.81,661.05,354.1,383.97,503.88,477.92,351.93,131.66,124.72,84.25,118.39,104.16,99.51,112.53,0.0
user4,2026-02-27T21:03:31.568765,118.37,23.36,0.1974,321.33,162.1,0.5045,2.4729,13495.98,31.12,220.86,136.63,201.99,128.2,151.8,240.99,223.78,313.15,319.94,146.17,564.53,357.49,352.19,434.04,423.15,429.94,129.57,131.41,95.98,130.97,108.0,74.88,124.85,0.0
user4,2026-02-25T23:10:57.999425,114.07,23.52,0.2062,317.91,170.81,0.5373,2.217,13352.1,31.46,260.07,113.34,245.98,188.67,106.06,239.96,256.22,368.26,247.94,150.15,308.35,373.42,452.92,447.75,456.28,335.95,137.68,119.8,95.96,91.86,116.18,75.89,124.08,0.0
user3,2026-02-25T22:09:38.141402,90.64,25.62,0.2826,254.87,105.35,0.4133,2.5741,10704.49,39.24,195.52,170.15,452.66,218.69,135.92,204.02,211.01,280.21,62.7,144.6,203.64,365.67,443.42,331.86,547.88,330.37,103.33,82.85,75.88,95.72,114.2,80.08,68.38,0.0
user3,2026-02-25T22:09:49.911009,92.77,32.74,0.3529,228.17,163.88,0.7182,1.6365,9583.22,43.83,537.09,152.04,219.71,132.29,135.25,125.02,168.97,229.72,94.33,129.7,178.55,689.13,284.09,291.82,434.95,299.56,140.31,80.16,74.12,81.86,139.95,111.68,62.18,0.0
user3,2026-02-25T22:10:11.377006,93.34,30.44,0.3261,223.25,157.64,0.7061,1.4577,10269.27,43.24,149.62,108.78,184.17,114.13,151.15,115.61,158.37,312.46,99.69,182.36,193.75,258.4,282.51,329.23,0.0,0.0,137.22,80.19,80.86,78.48,142.44,76.55,64.61,0.0541
user3,2026-02-25T22:10:34.088569,101.06,27.54,0.2725,231.35,126.18,0.5454,2.1646,9716.69,43.22,186.31,144.14,135.63,203.03,150.84,128.78,163.37,358.15,102.69,146.35,177.51,330.45,488.65,320.48,553.38,297.92,136.81,95.24,79.54,84.51,124.74,101.79,70.06,0.0
user3,2026-02-25T22:10:55.620841,99.15,36.93,0.3725,208.14,96.2,0.4622,2.3591,9158.25,47.17,157.82,128.7,243.03,160.73,140.01,210.16,158.99,323.21,153.91,182.57,159.76,286.52,278.3,291.95,519.11,349.81,150.16,91.26,84.26,82.84,99.34,71.6,58.74,0.0278
user3,2026-02-25T22:11:07.862609,98.04,30.16,0.3076,251.14,196.01,0.7805,1.2906,11050.01,39.09,162.18,127.97,159.37,181.16,366.05,164.98,181.66,376.1,189.38,143.92,189.42,290.15,397.8,565.99,547.4,360.68,163.53,100.36,91.39,77.88,122.31,96.34,67.93,0.0278
user3,2026-02-25T22:11:19.457063,97.5,28.29,0.2902,234.68,221.23,0.9427,0.9484,10326.06,41.84,177.72,116.64,178.22,149.59,135.05,160.63,165.98,249.23,133.3,177.1,184.52,294.35,324.03,303.25,372.31,256.38,150.39,91.13,96.99,85.57,137.42,74.79,72.7,0.0278
user3,2026-02-25T22:11:40.702582,95.37,27.1,0.2841,188.35,86.5,0.4592,2.4748,7910.5,53.09,162.56,113.88,156.33,151.06,135.24,132.86,149.3,239.78,120.98,134.74,149.6,276.44,313.54,302.96,368.05,249.25,138.97,95.75,98.97,85.8,124.48,98.6,69.34,0.0
user3,2026-02-25T22:11:52.096041,91.08,24.38,0.2677,218.49,166.67,0.7628,1.5401,10487.3,43.48,171.34,125.53,137.21,173.87,128.69,129.69,152.01,238.12,87.44,129.03,155.73,296.86,362.33,303.96,410.56,259.87,132.09,81.39,95.52,82.32,121.66,85.47,68.35,0.0789
user3,2026-02-25T22:12:03.088378,97.38,36.17,0.3714,228.89,123.63,0.5401,2.1031,10071.17,42.89,183.59,97.79,158.18,192.33,137.89,154.13,197.18,325.82,203.68,128.82,192.01,275.45,376.64,307.91,499.12,376.98,136.77,78.61,83.73,82.39,143.93,88.91,62.38,0.0278
user3,2026-02-25T22:12:12.671999,93.83,29.44,0.3138,198.9,95.09,0.4781,2.3258,8751.63,49.36,159.44,124.23,255.6,129.7,167.08,118.51,138.24,240.46,94.41,145.24,206.5,281.43,265.97,348.02,363.9,217.85,115.4,92.68,83.81,78.68,129.63,89.37,66.97,0.0278
user3,2026-02-25T22:12:36.582168,98.58,36.91,0.3744,304.91,217.46,0.7132,2.0005,14635.68,31.16,209.93,903.57,166.06,177.27,199.81,174.89,198.16,278.73,235.28,167.83,184.69,1123.25,309.59,365.59,459.71,416.27,113.75,83.07,98.25,99.91,89.29,84.3,73.65,0.0789
user3,2026-02-25T22:12:48.179771,99.11,27.33,0.2757,253.7,161.81,0.6378,1.745,10655.38,39.42,180.72,310.63,221.33,181.18,123.47,362.83,247.99,288.75,86.59,177.09,192.97,491.36,372.98,299.5,485.68,283.52,122.35,82.73,91.28,93.77,126.32,91.08,69.26,0.0
user3,2026-02-25T22:13:00.114556,107.66,44.28,0.4113,254.23,139.0,0.5467,2.1042,10677.57,39.33,173.72,449.68,204.96,220.63,160.25,175.12,553.32,323.73,124.92,148.99,230.78,623.4,389.23,344.48,464.36,265.55,129.17,103.09,89.79,91.4,101.99,106.61,76.55,0.0
user3,2026-02-25T22:13:10.496565,94.67,28.06,0.2964,225.94,115.18,0.5098,2.1214,9489.5,44.26,176.31,143.37,516.33,212.74,98.73,132.93,179.99,404.34,60.47,175.35,179.39,319.68,395.97,269.42,557.19,213.31,122.62,74.66,93.83,92.94,106.74,83.92,67.37,0.0
user3,2026-02-25T22:13:22.269565,96.84,26.48,0.2734,232.16,133.46,0.5749,1.8852,10215.17,42.29,180.14,161.12,174.69,179.2,136.85,150.77,165.29,326.92,120.01,663.05,173.82,341.25,0.0,379.53,520.85,313.94,112.35,84.86,83.02,100.41,118.47,100.24,71.86,0.0278
user3,2026-02-25T22:13:49.039128,109.77,23.36,0.2128,246.32,143.3,0.5818,2.0493,10345.42,40.6,189.11,160.16,242.2,167.74,149.73,125.16,211.47,340.5,102.96,161.84,191.69,349.27,325.02,298.99,552.8,315.26,146.45,111.79,100.53,110.4,118.36,105.82,80.88,0.0
user3,2026-02-25T22:14:03.008300,104.82,27.69,0.2642,257.92,131.15,0.5085,2.3318,11864.35,37.42,182.96,168.55,209.17,208.81,161.78,182.01,207.41,451.97,94.94,208.72,206.19,351.52,345.11,316.98,614.79,257.76,139.29,107.82,113.86,93.15,122.86,99.34,85.59,0.0541
user3,2026-02-25T22:14:14.250742,92.28,26.6,0.2883,225.73,170.82,0.7568,1.0941,9480.46,44.3,185.02,224.76,247.6,193.59,171.42,140.74,180.3,274.11,125.56,200.59,187.08,409.78,340.45,307.06,431.24,282.69,140.15,87.6,93.66,93.32,135.29,84.95,61.84,0.0
user3,2026-02-25T22:14:24.799282,91.43,23.36,0.2555,206.44,68.38,0.3312,2.4798,8670.49,48.44,168.5,194.29,178.23,176.52,164.15,156.24,155.85,281.28,108.91,202.1,196.27,362.8,313.32,308.11,449.84,277.47,120.45,81.82,90.42,105.77,113.14,92.65,67.56,0.0
user3,2026-02-25T22:14:49.089204,88.37,21.65,0.2449,273.35,191.4,0.7002,1.8415,12027.4,35.92,186.05,152.51,171.03,185.48,0.0,138.48,187.58,270.16,917.99,435.55,236.24,338.56,364.19,0.0,467.21,1115.05,121.41,83.6,94.02,91.39,115.15,85.59,75.92,0.0278
user3,2026-02-25T22:14:59.733035,89.66,26.48,0.2954,211.84,95.64,0.4515,2.354,9744.66,45.56,169.34,129.05,182.82,193.61,178.3,180.45,188.75,263.7,90.09,202.28,173.8,298.4,341.77,301.85,426.98,253.36,135.92,75.03,90.98,87.88,130.67,86.41,73.83,0.0541
user3,2026-02-25T22:15:21.000426,102.21,28.87,0.2824,226.31,119.72,0.529,2.1785,9505.04,44.19,180.85,311.01,326.31,207.6,156.76,94.5,182.57,270.16,84.75,142.65,182.55,491.86,366.82,317.06,568.51,383.1,127.09,93.97,117.57,92.78,136.3,93.43,76.23,0.0
user3,2026-02-25T22:15:33.027723,103.7,23.42,0.2259,254.39,191.87,0.7543,1.3963,11192.95,38.6,183.01,179.72,149.21,157.95,140.67,204.04,185.81,302.23,102.81,223.21,193.64,362.73,315.9,288.96,498.01,298.59,123.27,98.73,96.61,99.2,129.47,96.19,83.48,0.0278
user3,2026-02-25T22:15:45.159426,98.73,28.14,0.2851,256.5,148.48,0.5789,1.9171,10772.82,38.99,194.13,339.79,154.72,255.62,143.57,168.37,185.91,287.05,151.41,215.6,186.71,533.92,419.46,291.32,465.98,330.35,140.29,90.7,115.06,89.31,116.78,96.58,74.85,0.0
user3,2026-02-25T22:15:58.412101,90.61,24.75,0.2732,231.85,108.59,0.4684,2.321,11128.88,39.9,240.31,153.61,160.96,163.27,153.51,138.47,201.84,270.58,0.0,169.72,182.45,348.88,308.1,294.81,456.61,0.0,123.39,97.3,93.3,81.85,105.52,99.88,74.94,0.0811
user3,2026-02-25T22:16:09.450345,113.0,28.38,0.2512,236.35,105.0,0.4442,2.4132,9926.67,42.31,169.45,264.62,185.5,225.26,203.65,194.98,181.77,438.17,158.83,198.07,192.18,434.07,327.88,345.76,639.36,360.03,154.15,114.77,119.01,82.22,116.74,108.59,84.79,0.0
user3,2026-02-25T22:16:27.693464,105.57,28.25,0.2676,288.94,195.69,0.6773,2.0943,13869.32,32.88,137.78,155.54,163.65,211.87,141.84,230.41,186.84,601.12,27.23,172.87,208.93,293.31,337.97,354.08,814.85,240.96,125.1,108.28,110.4,89.64,133.52,85.41,74.93,0.0789
user3,2026-02-25T22:16:38.275551,111.25,27.33,0.2456,228.7,118.68,0.5189,2.2872,9605.3,43.73,139.41,324.57,181.83,175.22,201.14,178.99,187.19,388.09,146.15,185.02,182.56,463.98,306.38,387.9,551.18,309.24,162.51,96.77,118.23,88.33,125.77,111.72,84.09,0.0
user3,2026-02-25T22:16:47.822559,106.59,29.36,0.2755,209.22,141.16,0.6747,1.2799,8787.34,47.8,140.76,144.54,168.86,163.52,140.62,151.29,173.54,366.82,128.47,176.84,177.56,285.31,300.28,336.59,524.34,285.99,152.75,89.26,106.12,96.69,122.57,95.98,77.99,0.0
user3,2026-02-25T22:17:05.505260,102.89,27.89,0.2711,300.72,224.29,0.7459,1.9643,16840.3,29.22,136.01,155.08,174.66,130.2,201.03,151.58,171.63,447.25,116.46,0.0,179.71,291.09,277.19,338.24,604.68,273.89,150.67,90.41,109.6,100.41,131.35,98.55,79.38,0.1707
user3,2026-02-25T22:17:20.313077,110.54,33.39,0.3021,277.69,156.91,0.5651,2.1292,13884.72,32.84,146.57,184.6,166.12,185.63,335.12,179.56,192.8,460.13,228.02,204.6,200.36,318.72,0.0,538.59,657.66,425.55,155.21,113.84,119.88,102.93,132.77,89.18,83.25,0.1053
user3,2026-02-25T22:17:47.259854,103.48,28.96,0.2798,270.28,207.74,0.7686,1.783,12973.47,34.22,133.44,166.42,160.37,189.84,162.88,104.01,150.86,299.56,96.69,266.47,249.62,299.86,314.86,309.96,507.54,304.67,152.55,109.29,104.45,94.08,143.76,101.79,76.21,0.0811
user3,2026-02-25T22:18:18.390428,106.03,27.19,0.2565,246.64,167.27,0.6782,1.5611,10358.85,40.55,124.76,187.09,153.8,170.43,154.43,183.54,203.61,344.53,167.49,216.07,175.35,311.85,323.7,327.44,512.54,335.5,152.67,110.34,112.45,105.71,110.37,99.81,89.5,0.0
user3,2026-02-25T22:18:29.224609,106.39,29.57,0.278,215.28,72.96,0.3389,2.3549,9041.93,46.45,177.07,331.46,239.4,199.99,143.28,226.25,198.41,345.46,153.95,137.25,179.71,508.53,395.11,317.62,491.44,299.92,152.08,95.67,97.86,97.15,123.83,92.36,80.16,0.0
user3,2026-02-25T22:18:41.292626,106.38,31.09,0.2923,249.89,142.51,0.5703,2.3146,10495.19,40.02,141.47,177.12,194.7,233.01,164.72,118.7,208.98,325.99,196.01,211.84,213.27,318.59,316.99,290.06,490.61,360.62,158.61,104.26,107.99,96.64,103.87,89.67,71.43,0.0
user3,2026-02-25T22:18:52.690437,115.45,32.25,0.2793,237.12,122.35,0.516,1.9613,10433.06,41.41,146.56,180.7,188.45,203.15,0.0,166.55,176.38,310.47,776.95,165.85,208.0,327.27,340.12,0.0,508.08,974.56,150.95,106.3,117.08,99.48,129.84,108.42,87.23,0.0278
user3,2026-02-25T22:19:05.087907,114.48,29.53,0.258,257.05,173.56,0.6752,1.6166,11310.24,37.13,145.29,147.03,156.0,309.96,156.01,99.44,180.39,288.3,125.06,493.61,247.42,312.08,424.44,315.97,469.22,305.98,165.56,119.81,113.04,94.08,111.13,99.7,84.93,0.0286
user3,2026-02-25T22:19:17.246893,111.13,27.64,0.2487,242.37,148.68,0.6135,1.7686,11148.83,39.82,163.67,146.16,0.0,213.82,190.28,121.85,201.76,327.93,124.97,259.21,176.03,309.83,349.11,357.03,472.23,269.27,157.69,108.59,130.9,97.46,119.2,104.57,82.67,0.0541
user3,2026-02-25T22:19:27.510592,111.03,27.18,0.2448,216.7,106.91,0.4933,2.0161,9101.41,46.15,142.08,255.78,201.97,167.22,124.31,149.66,199.54,318.04,82.58,158.71,177.37,397.85,299.46,289.74,543.22,307.76,139.56,111.73,124.56,83.56,135.37,104.25,81.41,0.0
user3,2026-02-25T22:19:52.375220,94.64,29.02,0.3066,252.95,140.73,0.5564,2.0155,11129.76,38.81,174.04,185.28,215.58,247.95,138.28,176.22,180.31,260.06,146.76,246.84,246.48,359.32,465.68,313.64,429.16,315.86,144.33,83.8,106.99,71.32,129.52,93.13,64.09,0.0278
user3,2026-02-25T22:20:09.744842,99.56,37.88,0.3805,278.32,242.49,0.8712,1.3947,16142.7,31.22,161.37,151.45,218.72,212.05,0.0,206.5,153.16,331.59,192.86,151.62,173.87,312.82,368.13,0.0,514.19,375.45,162.38,93.64,103.38,81.52,127.77,83.41,74.46,0.1905
user3,2026-02-25T22:20:22.582651,113.71,28.29,0.2488,252.91,136.12,0.5382,2.262,12139.5,37.56,150.58,164.9,531.48,158.83,156.72,155.2,198.36,330.91,116.47,181.86,191.25,315.49,312.36,331.2,490.52,276.08,158.0,105.18,124.82,103.11,131.22,111.12,93.03,0.0789
user3,2026-02-25T22:20:36.283482,111.13,27.1,0.2438,284.16,198.82,0.6997,1.9118,12502.97,34.55,154.22,181.62,158.29,226.76,153.58,164.27,185.06,292.4,125.72,169.78,190.2,335.83,535.75,316.0,490.53,323.85,153.72,115.56,91.22,97.97,122.28,114.46,83.07,0.0278
user3,2026-02-25T22:20:49.316015,121.92,52.12,0.4275,250.37,144.88,0.5787,1.7907,10515.6,39.94,163.16,217.69,131.91,199.31,189.4,144.74,202.05,285.71,86.05,176.6,221.5,380.85,361.33,324.25,493.69,294.03,132.6,112.81,140.46,94.69,155.48,106.57,94.33,0.0
user3,2026-02-25T22:21:03.482838,115.92,31.77,0.2741,282.35,210.25,0.7447,1.6957,11858.49,35.42,133.52,792.77,149.62,156.1,143.12,149.03,243.49,324.17,139.46,256.82,219.86,926.29,277.66,277.59,533.59,348.88,144.37,115.92,131.03,87.63,155.73,125.1,78.07,0.0
user3,2026-02-25T22:21:15.640906,111.68,31.14,0.2789,264.12,164.94,0.6245,1.9948,11092.93,37.86,171.71,181.64,85.43,232.52,153.14,187.56,180.64,315.6,92.55,173.04,179.73,353.34,374.58,316.26,678.85,455.79,127.13,145.04,95.2,108.55,134.76,106.43,85.82,0.0
user3,2026-02-25T22:21:28.902959,111.8,29.74,0.266,259.22,141.78,0.5469,1.9436,11924.34,37.23,193.78,147.26,167.84,494.83,173.86,195.81,201.48,291.24,213.52,156.8,193.73,341.04,637.39,360.77,0.0,0.0,151.07,115.41,111.63,109.67,144.38,105.43,88.07,0.0541
user3,2026-02-25T22:21:42.849467,114.65,23.16,0.202,286.19,209.52,0.7321,1.542,12592.17,34.31,247.35,604.71,224.69,212.4,198.39,178.92,211.51,285.88,145.59,192.53,234.53,852.05,424.0,349.68,474.82,334.53,149.5,116.68,135.89,122.78,105.38,112.9,98.92,0.0278
